会社コード,企業名,決算期,決算種別,連結基準,決算月数,上場コード,日経業種コード,売上高,親会社株主に帰属する当期純利益,資産合計,株主資本
0053787,クレステック,2016/06,10,1,12,12,133325,15560,183,10842,3163
0053787,クレステック,2017/06,10,1,12,12,133325,14879,367,12322,3461
0053787,クレステック,2018/06,10,1,12,12,133325,17295,391,12948,3777
0053787,クレステック,2019/06,10,1,12,12,133325,17642,460,12403,4099
0053787,クレステック,2020/06,10,1,12,12,133325,15964,257,12918,4242
0053787,クレステック,2021/06,10,1,12,12,133325,17248,453,14144,4606
0053808,ナガオカ,2013/06,10,1,12,12,121206,4820,186,6320,1176
0053808,ナガオカ,2014/06,10,1,12,12,121206,6357,152,6570,1406
0053808,ナガオカ,2015/06,10,1,12,12,121206,5618,158,8607,2305
0053808,ナガオカ,2016/06,10,1,12,12,121206,3159,-836,6567,1543
0053808,ナガオカ,2017/06,10,1,12,12,121206,2956,-722,6906,1751
0053808,ナガオカ,2018/06,10,1,12,12,121206,4263,180,5250,1932
0053808,ナガオカ,2019/06,10,1,12,12,121206,4380,362,4715,2410
0053808,ナガオカ,2020/06,10,1,12,12,121206,6436,703,6345,3080
0053808,ナガオカ,2021/06,10,1,12,12,121206,6263,677,6501,3778
0053904,ユー・エム・シー・エレクトロニ,2014/03,10,1,12,11,123225,128145,900,42722,4342
0053904,ユー・エム・シー・エレクトロニ,2015/03,10,1,12,11,123225,109660,986,48183,5747
0053904,ユー・エム・シー・エレクトロニ,2016/03,10,1,12,11,123225,107368,1198,50480,11374
0053904,ユー・エム・シー・エレクトロニ,2017/03,10,1,12,11,123225,111782,520,56749,11535
0053904,ユー・エム・シー・エレクトロニ,2018/03,10,1,12,11,123225,125841,553,62410,11753
0053904,ユー・エム・シー・エレクトロニ,2019/03,10,1,12,11,123225,138665,-2243,74310,17501
0053904,ユー・エム・シー・エレクトロニ,2020/03,10,1,12,11,123225,141010,-12571,61419,3715
0053904,ユー・エム・シー・エレクトロニ,2021/03,10,1,12,11,123225,136179,-97,67357,15118
0053904,ユー・エム・シー・エレクトロニ,2022/03,10,1,12,11,123225,134550,1570,73368,16688
0054076,インターネットインフィニティー,2022/03,10,1,12,13,271704,4168,186,2829,1245
0054134,メイテック,2006/03,10,1,12,11,271704,83223,5302,67185,47337
0054134,メイテック,2007/03,10,1,12,11,271704,82230,295,57479,39145
0054134,メイテック,2008/03,10,1,12,11,271704,82102,4959,57785,38048
0054134,メイテック,2009/03,10,1,12,11,271704,79898,4303,54230,36745
0054134,メイテック,2010/03,10,1,12,11,271704,53776,-904,47625,34100
0054134,メイテック,2011/03,10,1,12,11,271704,61790,3690,55714,37744
0054134,メイテック,2012/03,10,1,12,11,271704,66955,2827,57559,38016
0054134,メイテック,2013/03,10,1,12,11,271704,70330,5993,58002,39262
0054134,メイテック,2014/03,10,1,12,11,271704,74906,3973,61445,38299
0054134,メイテック,2015/03,10,1,12,11,271704,82136,3659,65098,39618
0054134,メイテック,2016/03,10,1,12,11,271704,87888,8083,64468,39972
0054134,メイテック,2017/03,10,1,12,11,271704,89979,7937,66377,39971
0054134,メイテック,2018/03,10,1,12,11,271704,93618,8132,70934,42078
0054134,メイテック,2019/03,10,1,12,11,271704,97736,8829,74615,44172
0054134,メイテック,2020/03,10,1,12,11,271704,100995,9093,77493,45950
0054134,メイテック,2021/03,10,1,12,11,271704,96626,7028,75038,45899
0054134,メイテック,2022/03,10,1,12,11,271704,107140,9240,81590,46457
0054145,シンデン・ハイテックス,2013/03,10,1,12,12,243428,31758,180,12014,2655
0054145,シンデン・ハイテックス,2014/03,10,1,12,12,243428,38393,422,13754,3037
0054145,シンデン・ハイテックス,2015/03,10,1,12,12,243428,46398,268,21058,3557
0054145,シンデン・ハイテックス,2016/03,10,1,12,12,243428,49380,72,19469,3215
0054145,シンデン・ハイテックス,2017/03,10,1,12,12,243428,44440,362,21206,3379
0054145,シンデン・ハイテックス,2018/03,10,1,12,12,243428,54406,603,21706,5437
0054145,シンデン・ハイテックス,2019/03,10,1,12,12,243428,46102,209,20701,5231
0054145,シンデン・ハイテックス,2020/03,10,1,12,12,243428,44277,185,18193,5326
0054145,シンデン・ハイテックス,2021/03,10,1,12,12,243428,49084,497,20402,5787
0054145,シンデン・ハイテックス,2022/03,10,1,12,12,243428,43458,748,20888,6383
0054227,ティビィシィ・スキヤツト,2014/10,10,1,12,12,271704,3275,184,3021,1420
0054227,ティビィシィ・スキヤツト,2015/10,10,1,12,12,271704,2925,111,2962,1519
0054227,ティビィシィ・スキヤツト,2016/10,10,1,12,12,271704,2866,143,3022,1649
0054227,ティビィシィ・スキヤツト,2017/10,10,1,12,12,271704,2572,102,3287,1952
0054227,ティビィシィ・スキヤツト,2018/10,10,1,12,12,271704,2639,109,3388,2033
0054227,ティビィシィ・スキヤツト,2019/10,10,1,12,12,271704,2767,160,3474,2160
0054227,ティビィシィ・スキヤツト,2020/10,10,1,12,12,271704,2462,71,3657,2194
0054227,ティビィシィ・スキヤツト,2021/10,10,1,12,12,271704,2483,120,3714,2320
0054251,グリーンズ,2015/06,10,1,12,12,271703,22494,1387,14287,1964
0054251,グリーンズ,2016/06,10,1,12,12,271703,25006,1289,14432,3244
0054251,グリーンズ,2017/06,10,1,12,12,271703,26014,1427,17364,8124
0054251,グリーンズ,2018/06,10,1,12,12,271703,27143,1189,17132,9340
0054251,グリーンズ,2019/06,10,1,12,12,271703,30896,1509,18906,10646
0054251,グリーンズ,2020/06,10,1,12,12,271703,22909,-4334,17422,6008
0054251,グリーンズ,2021/06,10,1,12,12,271703,15711,-8803,17296,-2923
0054396,オープンドア,2014/03,10,1,12,11,271704,1787,149,1641,1370
0054396,オープンドア,2015/03,10,1,12,11,271704,1988,400,2250,1770
0054396,オープンドア,2016/03,10,1,12,11,271704,2468,536,3285,2698
0054396,オープンドア,2017/03,10,1,12,11,271704,2996,632,4050,3337
0054396,オープンドア,2018/03,10,1,12,11,271704,4009,756,4984,4096
0054396,オープンドア,2019/03,10,1,12,11,271704,4969,1099,6312,5196
0054396,オープンドア,2020/03,10,1,12,11,271704,4936,925,6744,6122
0054396,オープンドア,2021/03,10,1,12,11,271704,1122,-652,6696,5470
0054396,オープンドア,2022/03,10,1,12,11,271704,1201,-544,5368,4925
0054451,中村超硬,2013/03,10,1,12,13,121201,4453,-492,8992,1774
0054451,中村超硬,2014/03,10,1,12,13,121201,3617,-423,7459,1350
0054451,中村超硬,2015/03,10,1,12,13,121201,5123,1077,7995,2427
0054451,中村超硬,2016/03,10,1,12,13,121201,6836,1221,10225,5055
0054451,中村超硬,2017/03,10,1,12,13,121201,4992,-2075,12195,5002
0054451,中村超硬,2018/03,10,1,12,13,121201,12140,1381,17458,7860
0054451,中村超硬,2019/03,10,1,12,13,121201,4809,-9721,7910,-1355
0054451,中村超硬,2020/03,10,1,12,13,121201,2797,-600,6478,495
0054451,中村超硬,2021/03,10,1,12,13,121201,3806,7,6021,502
0054451,中村超硬,2022/03,10,1,12,13,121201,4038,-257,5874,843
0054529,オービス,2006/10,10,1,12,12,133323,9246,238,10540,3355
0054529,オービス,2007/10,10,1,12,12,133323,10417,143,11470,3454
0054529,オービス,2008/10,10,1,12,12,133323,10195,203,14119,3603
0054529,オービス,2009/10,10,1,12,12,133323,8092,-1528,12208,2022
0054529,オービス,2010/10,10,1,12,12,133323,9190,-651,11458,1318
0054529,オービス,2011/10,10,1,12,12,133323,10542,48,11118,1349
0054529,オービス,2012/10,10,1,12,12,133323,9744,65,10743,1415
0054529,オービス,2013/10,10,1,12,12,133323,10989,-1153,9445,254
0054529,オービス,2014/10,10,1,12,12,133323,9219,1241,7702,1495
0054529,オービス,2015/10,10,1,12,12,133323,7966,370,9593,1848
0055065,ナンシン,2006/03,10,1,12,12,129283,8752,110,11752,4210
0055065,ナンシン,2007/03,10,1,12,12,129283,8900,172,11894,4282
0055065,ナンシン,2008/03,10,1,12,12,129283,8973,221,11562,4426
0055065,ナンシン,2009/03,10,1,12,12,129283,7981,-686,13385,3638
0055065,ナンシン,2010/03,10,1,12,12,129283,6755,1282,12770,4920
0055065,ナンシン,2011/03,10,1,12,12,129283,7434,445,12354,5365
0055065,ナンシン,2012/03,10,1,12,12,129283,8105,1158,12248,6474
0055065,ナンシン,2013/03,10,1,12,12,129283,8347,679,12469,7045
0055065,ナンシン,2014/03,10,1,12,12,129283,8811,1017,12597,7986
0055065,ナンシン,2015/03,10,1,12,12,129283,9020,572,12645,8482
0055065,ナンシン,2016/03,10,1,12,12,129283,9366,817,12929,9223
0055065,ナンシン,2017/03,10,1,12,12,129283,8853,802,13400,10108
0055065,ナンシン,2018/03,10,1,12,12,129283,9543,470,13801,10470
0055065,ナンシン,2019/03,10,1,12,12,129283,9458,581,14427,10974
0055065,ナンシン,2020/03,10,1,12,12,129283,9066,412,13800,10815
0055065,ナンシン,2021/03,10,1,12,12,129283,8751,392,16013,11140
0055065,ナンシン,2022/03,10,1,12,12,129283,9203,178,15805,11183
0055174,ユーザベース,2014/12,10,1,12,13,271704,1122,-397,733,220
0055174,ユーザベース,2015/12,10,1,12,13,271704,1915,110,1689,631
0055174,ユーザベース,2016/12,10,1,12,13,271704,3081,267,3618,2409
0055174,ユーザベース,2017/12,10,1,12,13,271704,4565,438,4408,1805
0055174,ユーザベース,2018/12,10,1,12,13,271704,9340,610,18804,5311
0055174,ユーザベース,2019/12,10,1,12,13,271704,12521,-1620,20958,6119
0055174,ユーザベース,2020/12,10,1,12,13,271704,13809,-6472,15915,5797
0055174,ユーザベース,2021/12,10,1,12,13,271704,16063,589,20286,6423
0055191,ランサーズ,2018/03,10,1,12,13,271704,1910,-354,2381,1012
0055191,ランサーズ,2019/03,10,1,12,13,271704,2522,-17,2348,994
0055191,ランサーズ,2020/03,10,1,12,13,271704,3474,-353,3145,1715
0055191,ランサーズ,2021/03,10,1,12,13,271704,3868,37,3433,1836
0055191,ランサーズ,2022/03,10,1,12,13,271704,4073,-672,2840,1188
0055192,Ｓａｎｓａｎ,2017/05,10,1,12,11,271704,4839,-790,3489,180
0055192,Ｓａｎｓａｎ,2018/05,10,1,12,11,271704,7324,-3085,5299,1316
0055192,Ｓａｎｓａｎ,2019/05,10,1,12,11,271704,10206,-945,9079,3370
0055192,Ｓａｎｓａｎ,2020/05,10,1,12,11,271704,13362,339,22819,10557
0055192,Ｓａｎｓａｎ,2021/05,10,1,12,11,271704,16184,182,24310,10891
0055391,ポエック,2015/08,10,1,12,12,243425,4961,113,6068,776
0055391,ポエック,2016/08,10,1,12,12,243425,5407,106,7178,814
0055391,ポエック,2017/08,10,1,12,12,243425,4942,143,7127,924
0055391,ポエック,2018/08,10,1,12,12,243425,5730,128,7273,1316
0055391,ポエック,2019/08,10,1,12,12,243425,5641,143,7981,1690
0055391,ポエック,2020/08,10,1,12,12,243425,6104,222,8649,2592
0055391,ポエック,2021/08,10,1,12,12,243425,6256,193,8535,2796
0055938,フローバル,2020/03,10,1,12,12,243425,4983,147,2847,1715
0055938,フローバル,2021/03,10,1,12,12,243425,4636,155,2982,1866
0055938,フローバル,2022/03,10,1,12,12,243425,5392,254,3408,2119
0056484,日本管財,2006/03,10,1,12,11,271704,55309,3053,33533,22264
0056484,日本管財,2007/03,10,1,12,11,271704,61606,2671,35084,24116
0056484,日本管財,2008/03,10,1,12,11,271704,66388,2157,36468,25610
0056484,日本管財,2009/03,10,1,12,11,271704,71392,1203,39341,26154
0056484,日本管財,2010/03,10,1,12,11,271704,72522,1738,36710,22472
0056484,日本管財,2011/03,10,1,12,11,271704,73428,1685,37233,23090
0056484,日本管財,2012/03,10,1,12,11,271704,74228,2172,39804,24510
0056484,日本管財,2013/03,10,1,12,11,271704,75065,2392,45330,25943
0056484,日本管財,2014/03,10,1,12,11,271704,85413,3225,51448,28743
0056484,日本管財,2015/03,10,1,12,11,271704,87379,3892,56205,32063
0056484,日本管財,2016/03,10,1,12,11,271704,90078,3958,58521,35211
0056484,日本管財,2017/03,10,1,12,11,271704,92490,4227,62279,38221
0056484,日本管財,2018/03,10,1,12,11,271704,96478,4446,68588,41251
0056484,日本管財,2019/03,10,1,12,11,271704,97929,4313,72670,45291
0056484,日本管財,2020/03,10,1,12,11,271704,106300,4346,77024,51845
0056484,日本管財,2021/03,10,1,12,11,271704,104124,5149,81280,54821
0056484,日本管財,2022/03,10,1,12,11,271704,103737,6177,82141,59092
0056841,日本電技,2021/03,10,1,12,12,241406,34079,3324,37628,25884
0056841,日本電技,2022/03,10,1,12,12,241406,31669,3029,38571,28213
0056913,日本ハウズイング,2006/03,10,1,12,12,271704,67514,-903,89419,10626
0056913,日本ハウズイング,2007/03,10,1,12,12,271704,108136,1102,43524,11543
0056913,日本ハウズイング,2008/03,10,1,12,12,271704,63767,1022,36386,12271
0056913,日本ハウズイング,2009/03,10,1,12,12,271704,58398,-1883,27720,10035
0056913,日本ハウズイング,2010/03,10,1,12,12,271704,58483,1179,27130,12789
0056913,日本ハウズイング,2011/03,10,1,12,12,271704,58533,1688,27709,13996
0056913,日本ハウズイング,2012/03,10,1,12,12,271704,62150,1834,28974,15251
0056913,日本ハウズイング,2013/03,10,1,12,12,271704,70027,2375,31085,16984
0056913,日本ハウズイング,2014/03,10,1,12,12,271704,79197,2612,35818,18857
0056913,日本ハウズイング,2015/03,10,1,12,12,271704,84691,2849,38488,21165
0056913,日本ハウズイング,2016/03,10,1,12,12,271704,88540,3111,42465,23376
0056913,日本ハウズイング,2017/03,10,1,12,12,271704,98560,3007,47861,25436
0056913,日本ハウズイング,2018/03,10,1,12,12,271704,105552,3293,52492,27700
0056913,日本ハウズイング,2019/03,10,1,12,12,271704,113113,3475,56639,29909
0056913,日本ハウズイング,2020/03,10,1,12,12,271704,116565,4075,55614,32566
0056913,日本ハウズイング,2021/03,10,1,12,12,271704,114967,4182,59120,35557
0056913,日本ハウズイング,2022/03,10,1,12,12,271704,124686,4771,64217,39091
0057693,萩原電気ホールディングス,2006/03,10,1,12,11,243428,62996,1043,33113,13084
0057693,萩原電気ホールディングス,2007/03,10,1,12,11,243428,70652,1507,36024,14378
0057693,萩原電気ホールディングス,2008/03,10,1,12,11,243428,74859,1595,37177,15593
0057693,萩原電気ホールディングス,2009/03,10,1,12,11,243428,58725,424,29240,15712
0057693,萩原電気ホールディングス,2010/03,10,1,12,11,243428,58529,592,33078,16104
0057693,萩原電気ホールディングス,2011/03,10,1,12,11,243428,63076,738,36198,16675
0057693,萩原電気ホールディングス,2012/03,10,1,12,11,243428,78879,899,39811,17380
0057693,萩原電気ホールディングス,2013/03,10,1,12,11,243428,85247,1141,40455,18260
0057693,萩原電気ホールディングス,2014/03,10,1,12,11,243428,87632,1385,44523,21304
0057693,萩原電気ホールディングス,2015/03,10,1,12,11,243428,89014,1831,46670,22652
0057693,萩原電気ホールディングス,2016/03,10,1,12,11,243428,93261,1913,48815,23985
0057693,萩原電気ホールディングス,2017/03,10,1,12,11,243428,101755,2198,52370,25266
0057693,萩原電気ホールディングス,2018/03,10,1,12,11,243428,112249,2540,57688,28347
0057693,萩原電気ホールディングス,2019/03,10,1,12,11,243428,119021,2806,63179,31153
0057693,萩原電気ホールディングス,2020/03,10,1,12,11,243428,128206,2716,68293,32959
0057693,萩原電気ホールディングス,2021/03,10,1,12,11,243428,127830,2314,73342,34536
0057693,萩原電気ホールディングス,2022/03,10,1,12,11,243428,158427,2876,82482,36607
0059308,フロイント産業,2006/02,10,1,12,12,121206,11369,308,10301,6336
0059308,フロイント産業,2007/02,10,1,12,12,121206,11539,404,10538,6553
0059308,フロイント産業,2008/02,10,1,12,12,121206,13105,944,12701,7410
0059308,フロイント産業,2009/02,10,1,12,12,121206,13478,619,12495,7898
0059308,フロイント産業,2010/02,10,1,12,12,121206,12943,563,12049,8333
0059308,フロイント産業,2011/02,10,1,12,12,121206,13257,516,12196,8720
0059308,フロイント産業,2012/02,10,1,12,12,121206,15236,608,14342,9200
0059308,フロイント産業,2013/02,10,1,12,12,121206,16396,765,14971,9836
0059308,フロイント産業,2014/02,10,1,12,12,121206,17616,787,15550,10449
0059308,フロイント産業,2015/02,10,1,12,12,121206,17424,695,17277,10930
0059308,フロイント産業,2016/02,10,1,12,12,121206,19027,961,17206,11629
0059308,フロイント産業,2017/02,10,1,12,12,121206,21164,1064,19101,12409
0059308,フロイント産業,2018/02,10,1,12,12,121206,19801,1477,19125,13542
0059308,フロイント産業,2019/02,10,1,12,12,121206,18408,843,17448,13469
0059308,フロイント産業,2020/02,10,1,12,12,121206,16772,381,18505,13515
0059308,フロイント産業,2021/02,10,1,12,12,121206,16765,970,20575,14151
0059308,フロイント産業,2022/02,10,1,12,12,121206,17632,543,22273,14359
0059436,ユタカ技研,2006/03,10,1,12,12,127262,180713,5731,76710,30267
0059436,ユタカ技研,2007/03,10,1,12,12,127262,199177,5504,95061,35325
0059436,ユタカ技研,2008/03,10,1,12,12,127262,227012,4546,108480,39383
0059436,ユタカ技研,2009/03,10,1,12,12,127262,205049,45,90993,38899
0059436,ユタカ技研,2010/03,10,1,12,12,127262,166567,3921,95115,42494
0059436,ユタカ技研,2011/03,10,1,12,12,127262,179417,6106,92351,48097
0059436,ユタカ技研,2012/03,10,1,12,12,127262,158405,2493,96642,50042
0059436,ユタカ技研,2013/03,10,1,12,12,127262,167478,3896,102975,53406
0059436,ユタカ技研,2014/03,10,3,12,12,127262,139119,6942,123929,54643
0059436,ユタカ技研,2014/03,10,1,12,12,127262,193035,6433,122028,60194
0059436,ユタカ技研,2015/03,10,3,12,12,127262,144992,7502,145661,61486
0059436,ユタカ技研,2015/03,10,1,12,12,127262,205120,6439,144163,65629
0059436,ユタカ技研,2016/03,10,3,12,12,127262,165315,7194,145905,67698
0059436,ユタカ技研,2017/03,10,3,12,12,127262,157176,5455,154906,73129
0059436,ユタカ技研,2018/03,10,3,12,12,127262,181158,3006,154606,74750
0059436,ユタカ技研,2019/03,10,3,12,12,127262,181264,4662,153873,78238
0059436,ユタカ技研,2020/03,10,3,12,12,127262,163435,1049,147515,78239
0059436,ユタカ技研,2021/03,10,3,12,12,127262,191326,-1335,189178,76877
0059436,ユタカ技研,2022/03,10,3,12,12,127262,213395,4466,208334,80111
0060043,フクシマガリレイ,2006/03,10,1,12,11,121210,29913,1166,29377,17230
0060043,フクシマガリレイ,2007/03,10,1,12,11,121210,30182,579,27923,17660
0060043,フクシマガリレイ,2008/03,10,1,12,11,121210,30828,653,28670,18110
0060043,フクシマガリレイ,2009/03,10,1,12,11,121210,30124,415,27744,18283
0060043,フクシマガリレイ,2010/03,10,1,12,11,121210,30236,786,31176,18872
0060043,フクシマガリレイ,2011/03,10,1,12,11,121210,34951,1235,33748,19537
0060043,フクシマガリレイ,2012/03,10,1,12,11,121210,40495,1733,37102,21027
0060043,フクシマガリレイ,2013/03,10,1,12,11,121210,47173,2959,43418,23700
0060043,フクシマガリレイ,2014/03,10,1,12,11,121210,62044,4293,54169,27930
0060043,フクシマガリレイ,2015/03,10,1,12,11,121210,64623,4330,62537,31953
0060043,フクシマガリレイ,2016/03,10,1,12,11,121210,73693,4980,67335,33565
0060043,フクシマガリレイ,2017/03,10,1,12,11,121210,80297,6013,74218,38976
0060043,フクシマガリレイ,2018/03,10,1,12,11,121210,86223,5683,83677,43957
